Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-02 00:00:00-04:00,38.347554976419964,38.63088812422625,38.15215267700221,38.3280143737793,23302700,0.0,0.0
2024-10-03 00:00:00-04:00,38.08376450831839,38.36709767157749,37.83951255247207,38.347557067871094,26030200,0.0,0.0
2024-10-04 00:00:00-04:00,39.01192059067439,39.32456277920711,38.709046839975684,39.187782287597656,34209900,0.0,0.0
2024-10-07 00:00:00-04:00,39.285481188377986,39.51019252624394,38.79697730771577,39.041229248046875,27177500,0.0,0.0
2024-10-08 00:00:00-04:00,39.12916081892425,39.22686383305597,38.894681038985915,39.01192092895508,26023600,0.0,0.0
2024-10-09 00:00:00-04:00,38.95329942617577,39.46134392268108,38.806750494311444,39.26594161987305,27421000,0.0,0.0
2024-10-10 00:00:00-04:00,39.090079981473274,39.2073235995357,38.855600199326304,39.051002502441406,26182300,0.0,0.0
2024-10-11 00:00:00-04:00,39.56881540966711,41.200416626493755,39.47111612167338,40.985477447509766,50660700,0.0,0.0
2024-10-14 00:00:00-04:00,40.99524551758188,41.21018842162569,40.76076573770581,40.94639587402344,28098900,0.0,0.0
2024-10-15 00:00:00-04:00,42.236046900813434,42.36305895883361,41.08317739444933,41.17110824584961,61490000,0.0,0.0
2024-10-16 00:00:00-04:00,41.23949847462696,42.10903482307307,41.18088039171356,41.81593322753906,42437800,0.0,0.0
2024-10-17 00:00:00-04:00,41.84524423983862,42.01133377044154,41.493520849163225,41.62052917480469,31708600,0.0,0.0
2024-10-18 00:00:00-04:00,41.454441058307864,41.66938396593921,41.141798861928976,41.34696960449219,30593500,0.0,0.0
2024-10-21 00:00:00-04:00,41.278578281637756,41.43489937575494,40.78030595882327,40.799842834472656,26589500,0.0,0.0
2024-10-22 00:00:00-04:00,40.69237411169369,41.43489835877859,40.61421170305908,41.32742691040039,37104400,0.0,0.0
2024-10-23 00:00:00-04:00,41.229727994544255,41.49352053555707,41.05386630053571,41.36650848388672,28569400,0.0,0.0
2024-10-24 00:00:00-04:00,41.3469696409542,41.67915244077333,41.005018403047295,41.66938400268555,28392000,0.0,0.0
2024-10-25 00:00:00-04:00,41.93317776536022,41.99179958175625,40.82916150898886,40.92686080932617,27466900,0.0,0.0
2024-10-28 00:00:00-04:00,41.10271831814578,41.7670839279067,41.04409650775899,41.640071868896484,24527600,0.0,0.0
2024-10-29 00:00:00-04:00,41.61076109016621,41.825703992289355,41.49352120127579,41.55213928222656,22313500,0.0,0.0
2024-10-30 00:00:00-04:00,40.750993265546825,41.91363489921167,40.68260301968288,41.33720016479492,38100500,0.0,0.0
2024-10-31 00:00:00-04:00,41.31765811665158,41.571678488546816,40.8389226853633,40.858463287353516,28138200,0.0,0.0
2024-11-01 00:00:00-04:00,41.18087899543535,41.4544399783932,40.79007439664797,40.799842834472656,31220000,0.0,0.0
2024-11-04 00:00:00-05:00,40.653295029832485,41.05386807752632,40.16479113132835,40.37973403930664,31110100,0.0,0.0
2024-11-05 00:00:00-05:00,40.55559198684799,41.04409588502582,40.428583656753815,40.91708755493164,30851400,0.0,0.0
2024-11-06 00:00:00-05:00,43.76994947032454,44.50270533331096,42.988343961870164,44.36592483520508,110086700,0.0,0.0
2024-11-07 00:00:00-05:00,44.00443511830156,44.190065270868885,43.486618415684525,43.74064254760742,48339700,0.0,0.0
2024-11-08 00:00:00-05:00,44.102129887964054,44.45385327946042,43.91649975444713,44.09236145019531,38331800,0.0,0.0
2024-11-11 00:00:00-05:00,44.55155602818097,45.450405179317485,44.53201915112484,45.02052307128906,43293500,0.0,0.0
2024-11-12 00:00:00-05:00,45.079137303738385,45.38201105007113,44.78603572208767,44.80557632446289,38155900,0.0,0.0
2024-11-13 00:00:00-05:00,45.13776012007682,45.41132110546873,44.776268285524814,44.815345764160156,36903900,0.0,0.0
2024-11-14 00:00:00-05:00,44.89350754079454,45.09867827693817,44.67856463988852,44.84465789794922,35733100,0.0,0.0
2024-11-15 00:00:00-05:00,44.57109384391647,45.7630445271868,44.57109384391647,45.675113677978516,40488900,0.0,0.0
2024-11-18 00:00:00-05:00,45.67511821723655,45.93891079107749,45.42109780927266,45.645809173583984,32360300,0.0,0.0
2024-11-19 00:00:00-05:00,44.932588371222,45.54810057452083,44.89350716647606,45.34292984008789,28534100,0.0,0.0
2024-11-20 00:00:00-05:00,45.499252712747555,45.56764296023506,44.86419615523328,45.000980377197266,28021000,0.0,0.0
2024-11-21 00:00:00-05:00,45.32339060639524,45.968215596220425,45.235459756555954,45.391780853271484,45336500,0.0,0.0
2024-11-22 00:00:00-05:00,45.303852757602186,46.13431166256827,45.215921902417286,45.919368743896484,37996200,0.0,0.0
2024-11-25 00:00:00-05:00,46.173391526114614,46.6423585959557,46.075692227308174,46.407875061035156,42718600,0.0,0.0
2024-11-26 00:00:00-05:00,46.41764278096819,46.740057170615074,46.12454116210056,46.65212631225586,30301500,0.0,0.0
2024-11-27 00:00:00-05:00,46.72051101980082,46.876832113106744,46.5544214887209,46.671661376953125,23278400,0.0,0.0
2024-11-29 00:00:00-05:00,46.70097385318175,46.97453858183566,46.407872247542464,46.417640686035156,23262000,0.0,0.0
2024-12-02 00:00:00-05:00,46.642352688681655,46.72051137243011,45.77281264067883,45.95844650268555,35891500,0.0,0.0
2024-12-03 00:00:00-05:00,46.280860959076,46.38833241923826,45.5774178391771,45.743507385253906,38123800,0.0,0.0
2024-12-04 00:00:00-05:00,45.61649044804674,45.704421294515,45.06936849401207,45.30384826660156,24941300,0.0,0.0
2024-12-05 00:00:00-05:00,45.48948663354206,46.15385226671927,45.430864821089074,45.919368743896484,31572100,0.0,0.0
2024-12-06 00:00:00-05:00,46.23375014479603,46.23375014479603,45.58533817814927,45.92919158935547,28931700,0.26,0.0
2024-12-09 00:00:00-05:00,45.74252823756067,45.92919098006478,45.09411627951566,45.103939056396484,34660900,0.0,0.0
2024-12-10 00:00:00-05:00,45.10393748483544,45.47726670455676,44.78955616750831,44.946746826171875,35665800,0.0,0.0
2024-12-11 00:00:00-05:00,45.19236073789223,45.34955140794126,44.671667346052516,45.270957946777344,36790500,0.0,0.0
2024-12-12 00:00:00-05:00,45.32990210571999,45.6541099707893,45.11376352900711,45.270957946777344,24017300,0.0,0.0
2024-12-13 00:00:00-05:00,45.28078046727296,45.290603244467306,44.58324710711813,44.8681526184082,32902300,0.0,0.0
2024-12-16 00:00:00-05:00,44.78955725157123,44.87797723344212,44.367106643490445,44.67166519165039,27330400,0.0,0.0
2024-12-17 00:00:00-05:00,44.39657837795231,44.39657837795231,43.836586413010856,44.259037017822266,33054600,0.0,0.0
2024-12-18 00:00:00-05:00,44.34745704757863,44.63236629257203,42.588883946341966,42.73625183105469,41771900,0.0,0.0
2024-12-19 00:00:00-05:00,43.197999862983494,43.69904391147308,42.5495879337918,42.61835861206055,38583600,0.0,0.0
2024-12-20 00:00:00-05:00,42.44152248304224,43.62045439185032,42.34327597113752,43.39448928833008,74222200,0.0,0.0
2024-12-23 00:00:00-05:00,43.12923036354452,43.3355424039898,42.02889198572776,43.11940383911133,35374800,0.0,0.0
2024-12-24 00:00:00-05:00,43.15870345835772,43.64009823073987,43.15870345835772,43.60080337524414,12054400,0.0,0.0
2024-12-26 00:00:00-05:00,43.433787806559614,43.79729427830104,43.335545042571844,43.767818450927734,16077400,0.0,0.0
2024-12-27 00:00:00-05:00,43.4632616046129,43.99377775218651,43.286421639514685,43.56150436401367,17972500,0.0,0.0
2024-12-30 00:00:00-05:00,43.119407856447744,43.36501852206681,42.78537720129696,43.13905715942383,16109800,0.0,0.0
2024-12-31 00:00:00-05:00,43.26677233850699,43.45343508045867,42.94256448658346,43.17835235595703,16110400,0.0,0.0
2025-01-02 00:00:00-05:00,43.36501842389513,43.80711837055287,43.03098776950054,43.512386322021484,25610600,0.0,0.0
2025-01-03 00:00:00-05:00,43.96430648916506,44.0625492503876,43.37484242638761,44.02325439453125,23455700,0.0,0.0
2025-01-06 00:00:00-05:00,44.36710596538677,45.33972575110106,44.3081580624668,44.6028938293457,30518500,0.0,0.0
2025-01-07 00:00:00-05:00,45.467443473547746,45.830949943059615,44.84850731832283,45.270957946777344,41111200,0.0,0.0
2025-01-08 00:00:00-05:00,45.09411539880205,45.44779157542007,44.887799611123654,45.3986701965332,40246000,0.0,0.0
2025-01-10 00:00:00-05:00,45.19235883421636,45.24148021383977,43.95448282818942,44.31798553466797,40741300,0.0,0.0
2025-01-13 00:00:00-05:00,44.308158532621164,44.543946399082046,43.90535722769628,44.268863677978516,34353600,0.0,0.0
2025-01-14 00:00:00-05:00,44.79937921670817,45.113760535948714,44.43587651903397,44.976219177246094,36379000,0.0,0.0
2025-01-15 00:00:00-05:00,46.29269007143191,46.626720675098596,46.01760736760786,46.273040771484375,57154800,0.0,0.0
2025-01-16 00:00:00-05:00,46.17480114336228,46.67584520889939,45.01551860207295,45.82112121582031,56339300,0.0,0.0
2025-01-17 00:00:00-05:00,45.791651866774075,46.05691182823903,45.270958468928725,45.71305465698242,44486100,0.0,0.0
2025-01-21 00:00:00-05:00,45.8014721187066,46.322169235562654,45.72287866096972,45.84077072143555,52089100,0.0,0.0
2025-01-22 00:00:00-05:00,45.78182191450493,45.90954049699485,44.95657001207639,44.986045837402344,40296200,0.0,0.0
2025-01-23 00:00:00-05:00,45.241481296133465,46.066733235800605,45.241481296133465,45.57551193237305,35324100,0.0,0.0
2025-01-24 00:00:00-05:00,45.41831875711823,46.037258614620086,45.339725301724854,45.70322799682617,24655100,0.0,0.0
2025-01-27 00:00:00-05:00,45.73270561330432,46.3123469394555,45.565692158039056,46.26322555541992,44260000,0.0,0.0
2025-01-28 00:00:00-05:00,46.253400335003874,46.607076530014844,45.88989386735074,46.01761245727539,27156600,0.0,0.0
2025-01-29 00:00:00-05:00,45.92919158935547,46.55795425425886,45.82112230362749,45.92919158935547,23681500,0.0,0.0
2025-01-30 00:00:00-05:00,46.28287125070097,46.34181540786027,45.58533790769476,45.89971923828125,31199900,0.0,0.0
2025-01-31 00:00:00-05:00,45.88006959865167,46.00778818442436,45.34954970179995,45.487091064453125,30388900,0.0,0.0
2025-02-03 00:00:00-05:00,44.62253966786941,45.663930139787446,44.31798487013826,45.3986701965332,36497700,0.0,0.0
2025-02-04 00:00:00-05:00,45.5362126453291,46.302520415627235,45.457619186775055,45.889892578125,32894000,0.0,0.0
2025-02-05 00:00:00-05:00,46.15515265963633,46.30252054796283,45.82112202745453,46.28287124633789,27696600,0.0,0.0
2025-02-06 00:00:00-05:00,46.6070777154924,47.137597643084696,46.34181775169626,46.90181350708008,39793400,0.0,0.0
2025-02-07 00:00:00-05:00,47.00005677482256,47.127775369360926,46.548134052882276,46.56778335571289,26504700,0.0,0.0
2025-02-10 00:00:00-05:00,46.646373408602464,46.72497061417803,45.585337367379594,45.85059356689453,26725200,0.0,0.0
2025-02-11 00:00:00-05:00,45.732702725295155,46.10603196628842,45.467442770988455,45.96849060058594,20314900,0.0,0.0
2025-02-12 00:00:00-05:00,45.752350120872194,45.76217664528216,45.13341025327896,45.3986701965332,29777100,0.0,0.0
2025-02-13 00:00:00-05:00,45.703229974115395,45.75235135432654,45.162887296350625,45.51656723022461,26815400,0.0,0.0
2025-02-14 00:00:00-05:00,45.663929881032765,46.263220444131186,45.663929881032765,46.135501861572266,25960500,0.0,0.0
2025-02-18 00:00:00-05:00,45.74253048451491,45.830950471669894,45.349551930999134,45.71305465698242,37824100,0.0,0.0
2025-02-19 00:00:00-05:00,45.074467929024834,45.25130789837913,44.6225414808299,45.20218276977539,38967800,0.0,0.0
2025-02-20 00:00:00-05:00,45.09411793897714,45.37902345165822,44.24921668273382,44.5046501159668,40001100,0.0,0.0
2025-02-21 00:00:00-05:00,44.45552779071998,44.710961218531246,43.75799444196506,44.02325439453125,43485900,0.0,0.0
2025-02-24 00:00:00-05:00,44.2393895714268,44.59306951100113,43.65974828106244,43.67939758300781,35512200,0.0,0.0
2025-02-25 00:00:00-05:00,43.74816696898086,44.05272551852329,42.588884422620694,43.16852569580078,38119000,0.0,0.0
2025-02-26 00:00:00-05:00,43.266772202614966,43.7678162703437,43.08993223807046,43.16852569580078,32251700,0.0,0.0
2025-02-27 00:00:00-05:00,43.315891540149,43.9937755404652,43.16852366073551,43.34536361694336,28477700,0.0,0.0
2025-02-28 00:00:00-05:00,43.541853292261926,45.388846326125346,43.423961236230056,45.29059982299805,62621100,0.0,0.0
2025-03-03 00:00:00-05:00,45.39867149886027,46.135503446463275,44.42605542674811,44.76008605957031,46946000,0.0,0.0
2025-03-04 00:00:00-05:00,43.94465516185701,44.05272444285328,41.29205950618102,41.92082214355469,78278100,0.0,0.0
2025-03-05 00:00:00-05:00,41.901176717177385,41.979770173226434,40.97767831148466,41.5474967956543,52588900,0.0,0.0
2025-03-06 00:00:00-05:00,40.859789515312876,41.15452155753639,40.24084960323863,40.73207092285156,58103500,0.0,0.0
2025-03-07 00:00:00-05:00,40.84082015663177,41.256048167132406,40.14876970109247,40.9297981262207,50651400,0.26,0.0
2025-03-10 00:00:00-04:00,39.941158058047456,40.15865684106141,38.73501301481273,39.37763214111328,77498400,0.0,0.0
2025-03-11 00:00:00-04:00,39.249107521880426,40.198203405086254,38.823990950395604,39.16012954711914,50608400,0.0,0.0
2025-03-12 00:00:00-04:00,39.8521807704293,40.04002148885599,38.75478698546338,39.456722259521484,42290700,0.0,0.0
2025-03-13 00:00:00-04:00,39.516040027707966,39.73353880269466,38.8833094616164,39.219444274902344,37766100,0.0,0.0
2025-03-14 00:00:00-04:00,39.80274845096034,40.554118920700134,39.7137704682641,40.425594329833984,35979900,0.0,0.0
2025-03-17 00:00:00-04:00,40.45525052451761,41.295598937989844,40.12900045067315,40.96934509277344,37242800,0.0,0.0
2025-03-18 00:00:00-04:00,41.24616466198552,41.35491593606813,40.82104810222897,41.17695999145508,37644500,0.0,0.0
2025-03-19 00:00:00-04:00,41.24616574329405,42.21503492749181,40.83093393785399,41.73059844970703,42471100,0.0,0.0
2025-03-20 00:00:00-04:00,41.28571185197936,42.23481158055279,41.176964337789855,41.997535705566406,41018100,0.0,0.0
2025-03-21 00:00:00-04:00,41.6811674788125,42.17548872679242,41.414233552338715,41.987648010253906,65011000,0.0,0.0
2025-03-24 00:00:00-04:00,42.442424084376704,42.65992664766079,42.264468127393705,42.580833435058594,30646100,0.0,0.0
2025-03-25 00:00:00-04:00,42.857649189625555,43.035605134372695,42.55117244029458,42.78844451904297,25445300,0.0,0.0
2025-03-26 00:00:00-04:00,42.966402166726574,43.22345132882556,42.24469359392408,42.33367156982422,30012100,0.0,0.0
2025-03-27 00:00:00-04:00,42.333671212532316,42.60060513797982,42.03707921915902,42.07662582397461,25619200,0.0,0.0
2025-03-28 00:00:00-04:00,41.95798887298196,42.13594483542503,40.524460178616835,40.7815055847168,34253000,0.0,0.0
2025-03-31 00:00:00-04:00,40.31684273035636,41.42412512229305,40.138886766344115,41.25605392456055,36390000,0.0,0.0
2025-04-01 00:00:00-04:00,40.85070856536934,41.226393778407925,40.50468519242058,41.01877975463867,25578500,0.0,0.0
2025-04-02 00:00:00-04:00,40.41570653254055,41.49332701043667,40.35638662473432,41.37468719482422,28216100,0.0,0.0
2025-04-03 00:00:00-04:00,38.191261335783246,38.39887535839818,36.599546286325,36.79727554321289,115497900,0.0,0.0
2025-04-04 00:00:00-04:00,34.88919614597545,35.38351741603561,33.28759251559269,33.99941635131836,107761200,0.0,0.0
2025-04-07 00:00:00-04:00,34.572827019279316,36.21397330390204,33.159068041224444,35.175899505615234,137329100,0.0,0.0
2025-04-08 00:00:00-04:00,36.441362479793234,36.906025653042825,33.940098207868616,34.632144927978516,79116300,0.0,0.0
2025-04-09 00:00:00-04:00,33.66327538256187,37.42011601800786,32.69440621356702,36.72806930541992,161173500,0.0,0.0
2025-04-10 00:00:00-04:00,35.907496139502086,35.9865893516135,34.23669163305369,35.442832946777344,90451800,0.0,0.0
2025-04-11 00:00:00-04:00,34.8002165844294,35.818517147620526,34.4146466147307,35.54169845581055,63671900,0.0,0.0
2025-04-14 00:00:00-04:00,36.075564977971865,36.569886207330164,35.85806243021528,36.253517150878906,46830600,0.0,0.0
2025-04-15 00:00:00-04:00,37.370684418141636,38.30989551405077,37.370684418141636,37.558528900146484,84677800,0.0,0.0
2025-04-16 00:00:00-04:00,37.430004231111575,37.726596215566964,36.550113042966174,36.90602493286133,52872700,0.0,0.0
2025-04-17 00:00:00-04:00,37.083977790788516,37.4398896872517,36.8170476398129,36.98511505126953,47144400,0.0,0.0
2025-04-21 00:00:00-04:00,36.6489768985503,36.856590916864675,36.07556621396225,36.50067901611328,34928300,0.0,0.0
2025-04-22 00:00:00-04:00,37.14329525729375,38.05284824087921,36.97522785687786,37.8847770690918,42288900,0.0,0.0
2025-04-23 00:00:00-04:00,38.96239842151314,39.67422218537071,38.23080135628491,38.30989456176758,54428400,0.0,0.0
2025-04-24 00:00:00-04:00,38.220917253917456,39.24910631478808,38.16159734877703,39.130470275878906,42457100,0.0,0.0
2025-04-25 00:00:00-04:00,39.09092175232068,39.338082354541164,38.87341921552778,39.23921585083008,32694200,0.0,0.0
2025-04-28 00:00:00-04:00,39.34797078183081,39.62479324661767,39.011832180667504,39.32819747924805,37428000,0.0,0.0
2025-04-29 00:00:00-04:00,39.179904280581276,39.684110308398026,39.03160639343827,39.53581619262695,33792500,0.0,0.0
2025-04-30 00:00:00-04:00,38.91297221329157,39.545702855561004,38.37910431961219,39.427066802978516,40994600,0.0,0.0
2025-05-01 00:00:00-04:00,39.367740852313645,39.980698096568055,39.130468783544245,39.71376419067383,33569100,0.0,0.0
2025-05-02 00:00:00-04:00,40.44536349744843,40.761728787707824,40.23774948284791,40.603546142578125,41613000,0.0,0.0
2025-05-05 00:00:00-04:00,40.386043072387054,41.01877741614831,40.15865575864529,40.652976989746094,32829200,0.0,0.0
2025-05-06 00:00:00-04:00,40.18831895151345,40.801276242752905,40.099340976061605,40.37615966796875,29541800,0.0,0.0
2025-05-07 00:00:00-04:00,40.5738887591817,40.87048075237848,40.395932808989265,40.46513748168945,30925900,0.0,0.0
2025-05-08 00:00:00-04:00,40.821048576925854,41.671281706326084,40.781501972913816,41.127525329589844,41861700,0.0,0.0
2025-05-09 00:00:00-04:00,41.25604874799208,41.50320935906659,41.21650214509097,41.31536865234375,27222800,0.0,0.0
2025-05-12 00:00:00-04:00,42.827991847896776,43.46072243043639,42.45230665024947,42.86753845214844,44875100,0.0,0.0
2025-05-13 00:00:00-04:00,42.92685502211609,43.98470595402228,42.92685502211609,43.7770881652832,43232500,0.0,0.0
2025-05-14 00:00:00-04:00,43.688112331705675,44.40982093081023,43.628796193191754,44.231868743896484,42419500,0.0,0.0
2025-05-15 00:00:00-04:00,44.09345628579809,44.46914151133051,43.51015702959199,43.87595748901367,47379400,0.0,0.0
2025-05-16 00:00:00-04:00,43.8364106990181,44.28130059958645,43.164133465130824,44.18243408203125,49488100,0.0,0.0
2025-05-19 00:00:00-04:00,43.60902031569911,44.62732086137994,43.60902031569911,44.26152420043945,37915700,0.0,0.0
2025-05-20 00:00:00-04:00,44.08357133584807,44.39993664928067,43.905615375620734,44.18243408203125,33424300,0.0,0.0
2025-05-21 00:00:00-04:00,43.86606763079332,43.98470744878226,42.65992631888114,42.7587890625,55594100,0.0,0.0
2025-05-22 00:00:00-04:00,42.68958302528019,43.07515299300921,42.472080470613854,42.81810760498047,29026200,0.0,0.0
2025-05-23 00:00:00-04:00,41.997534384142035,42.936745545546174,41.869009798761184,42.70935821533203,34875100,0.0,0.0
2025-05-27 00:00:00-04:00,43.292653074623885,43.717769622802734,42.808216622732324,43.717769622802734,36322000,0.0,0.0
2025-05-28 00:00:00-04:00,43.707883496387126,43.93527081609911,43.46072287434733,43.55958938598633,35673800,0.0,0.0
2025-05-29 00:00:00-04:00,43.86606582055414,43.955043794687995,43.40140641907448,43.737545013427734,28545100,0.0,0.0
2025-05-30 00:00:00-04:00,43.68811176151907,43.79686304253788,43.223452339945844,43.6287956237793,66537500,0.0,0.0
2025-06-02 00:00:00-04:00,43.38163171784093,43.64856563163391,42.86753719179945,43.57936096191406,28582600,0.0,0.0
2025-06-03 00:00:00-04:00,43.510152776452735,44.221976550749446,43.440948106326296,44.142887115478516,31320200,0.0,0.0
2025-06-04 00:00:00-04:00,44.093450352139605,44.57788679655961,43.8364049827588,43.856178283691406,30591700,0.0,0.0
2025-06-05 00:00:00-04:00,43.945162165904904,44.07368675357663,43.51015702959199,43.87595748901367,32020900,0.0,0.0
2025-06-06 00:00:00-04:00,44.44279866443602,44.920143118903766,44.39307599506164,44.72125244140625,37013000,0.26,0.0
2025-06-09 00:00:00-04:00,44.86047740758784,45.14887420083037,44.53230096142981,44.621803283691406,32414000,0.0,0.0
2025-06-10 00:00:00-04:00,44.55219082250021,44.94997976477113,44.502468153115466,44.8405876159668,32229100,0.0,0.0
2025-06-11 00:00:00-04:00,44.94997971520131,45.15881720254481,44.30357363312303,44.48257827758789,47873500,0.0,0.0
2025-06-12 00:00:00-04:00,44.15440750570988,44.40302465654474,43.77650837423383,44.37318801879883,30165400,0.0,0.0
2025-06-13 00:00:00-04:00,43.756616604929825,44.214071231700025,43.41849714305697,43.84611892700195,43281700,0.0,0.0
2025-06-16 00:00:00-04:00,44.393075915886335,44.64169305591132,44.10467912299419,44.16434860229492,34103600,0.0,0.0
2025-06-17 00:00:00-04:00,44.02512358595012,44.422908733607166,43.81628609891043,43.98534393310547,27489600,0.0,0.0
2025-06-18 00:00:00-04:00,44.01517876489208,44.94998168100068,43.965456093387644,44.81075668334961,37684700,0.0,0.0
2025-06-20 00:00:00-04:00,45.05937386392411,45.397493341410595,45.0195942092559,45.248321533203125,64591600,0.0,0.0
2025-06-23 00:00:00-04:00,45.148876251759006,46.11350822040161,44.86047944541579,46.04389572143555,42683600,0.0,0.0
2025-06-24 00:00:00-04:00,46.49140738620556,46.928972207675045,46.31240273342335,46.40190505981445,45437600,0.0,0.0
2025-06-25 00:00:00-04:00,46.32234765544777,46.720132805949554,46.203008696060365,46.590850830078125,33532400,0.0,0.0
2025-06-26 00:00:00-04:00,46.690301926904084,47.31681821245421,46.64057925519937,47.197479248046875,40127000,0.0,0.0
2025-06-27 00:00:00-04:00,47.18753620273853,47.406316716826915,46.65052224401884,46.85935974121094,56705000,0.0,0.0
2025-06-30 00:00:00-04:00,47.356594065718305,47.356594065718305,46.769857435069014,47.05825424194336,47921200,0.0,0.0
2025-07-01 00:00:00-04:00,46.759912630841704,48.152166353106885,46.68035332429119,47.883663177490234,48540900,0.0,0.0
2025-07-02 00:00:00-04:00,48.09250071935669,48.46045302856366,47.79416090665924,48.4405632019043,48003600,0.0,0.0
2025-07-03 00:00:00-04:00,48.67923736085239,49.03724665376794,48.54001236774002,48.65934753417969,21620300,0.0,0.0
2025-07-07 00:00:00-04:00,48.47039792654575,48.9377955570143,48.102441838258024,48.390838623046875,35567900,0.0,0.0
2025-07-08 00:00:00-04:00,47.23725696981171,47.52565376493267,46.50134856046796,46.88919448852539,88086500,0.0,0.0
2025-07-09 00:00:00-04:00,46.899139379929565,47.1875361865799,46.451627747816396,46.580909729003906,46227900,0.0,0.0
2025-07-10 00:00:00-04:00,46.640577323113696,46.95880696115723,46.52123836364998,46.71018981933594,44225000,0.0,0.0
2025-07-11 00:00:00-04:00,46.38201333279218,46.55107496176083,45.99417119884761,46.47151565551758,31653000,0.0,0.0
2025-07-14 00:00:00-04:00,46.55107500402125,46.809635162353516,46.29251105209246,46.809635162353516,36381200,0.0,0.0
2025-07-15 00:00:00-04:00,46.620687396895576,46.74996557897685,45.695831327809294,45.89472579956055,55145000,0.0,0.0
2025-07-16 00:00:00-04:00,45.994171108445144,46.30245772913703,44.76102841927409,45.775386810302734,61296600,0.0,0.0
2025-07-17 00:00:00-04:00,45.38754665709885,46.958808878490586,45.188652176801625,46.75991439819336,56480700,0.0,0.0
2025-07-18 00:00:00-04:00,46.74996760767113,47.11792372413702,46.64057924737777,47.05825424194336,48314200,0.0,0.0
2025-07-21 00:00:00-04:00,47.27703856179875,47.77427286608288,46.93891908314166,47.217369079589844,32199700,0.0,0.0
2025-07-22 00:00:00-04:00,47.33670237812828,47.90354915910428,47.197477385410885,47.50576400756836,34749400,0.0,0.0
2025-07-23 00:00:00-04:00,47.74443247586103,48.04277606986151,47.5455418046559,47.873714447021484,31380100,0.0,0.0
2025-07-24 00:00:00-04:00,48.221782659833906,48.72895996168118,47.94332888040723,48.12233352661133,42967600,0.0,0.0
2025-07-25 00:00:00-04:00,48.122333541288484,48.281448360896604,47.67482192564174,48.182003021240234,24461200,0.0,0.0
2025-07-28 00:00:00-04:00,48.18200298837547,48.271505311443775,47.81405067958203,47.963218688964844,20590400,0.0,0.0
2025-07-29 00:00:00-04:00,48.12233348173954,48.24166864789882,47.62509919687991,47.68476867675781,26216500,0.0,0.0
2025-07-30 00:00:00-04:00,47.99305341660599,48.23172755202536,47.47593307812462,47.6947135925293,32265900,0.0,0.0
2025-07-31 00:00:00-04:00,47.49581713697628,47.76432410555926,46.928970356722154,47.00852966308594,40016300,0.0,0.0
2025-08-01 00:00:00-04:00,46.10356515334939,46.15328782490009,45.06931689326952,45.40743637084961,52310400,0.0,0.0
2025-08-04 00:00:00-04:00,45.70577429012669,45.85494609216252,45.38754465314033,45.59638214111328,31038900,0.0,0.0
2025-08-05 00:00:00-04:00,45.69583317696353,45.74555584851432,44.50247009176122,45.30799102783203,36798300,0.0,0.0
2025-08-06 00:00:00-04:00,45.45715901287331,45.68588633673529,45.13892936283955,45.16876220703125,27916800,0.0,0.0
2025-08-07 00:00:00-04:00,45.457158970027734,45.50688164149927,44.532302864989866,44.67152786254883,30609900,0.0,0.0
2025-08-08 00:00:00-04:00,44.900257199998734,46.043893772898286,44.73119557138093,45.755496978759766,37131600,0.0,0.0
2025-08-11 00:00:00-04:00,45.80522537214012,46.26268002057759,45.55660822056367,45.90467071533203,35559400,0.0,0.0
2025-08-12 00:00:00-04:00,46.22290047507268,47.39637373677381,46.103565304241094,47.23725891113281,35481200,0.0,0.0
2025-08-13 00:00:00-04:00,47.41626355247433,47.49581906847685,46.73008157836626,46.97869873046875,29465100,0.0,0.0
2025-08-14 00:00:00-04:00,46.8295250624131,47.46598433954953,46.63063058990883,47.44609451293945,21073800,0.0,0.0
2025-08-15 00:00:00-04:00,47.48587600982004,47.555488508859796,46.64057921085354,46.680355072021484,26276900,0.0,0.0
2025-08-18 00:00:00-04:00,46.66046532029541,47.77427289393073,46.53118713249579,47.65493392944336,43125100,0.0,0.0
2025-08-19 00:00:00-04:00,47.55548482474736,47.85382462517636,47.366537169648154,47.814048767089844,33783400,0.0,0.0
2025-08-20 00:00:00-04:00,47.90354921735776,48.23172566653059,47.605209404943885,48.08255386352539,30822200,0.0,0.0
2025-08-21 00:00:00-04:00,48.00299643130284,48.221780722003956,47.54554181765177,47.99304962158203,28713200,0.0,0.0
2025-08-22 00:00:00-04:00,48.2516137599521,49.38530728255997,48.19194428217407,49.206302642822266,45078900,0.0,0.0
2025-08-25 00:00:00-04:00,49.11680032295342,49.38530728255997,48.93779568321571,49.206302642822266,34715700,0.0,0.0
2025-08-26 00:00:00-04:00,48.977577323344214,49.98198891500595,48.977577323344214,49.9720458984375,40609300,0.0,0.0
2025-08-27 00:00:00-04:00,49.753259724435885,50.34994312318082,49.71348386606335,50.10132598876953,42428200,0.0,0.0
2025-08-28 00:00:00-04:00,50.27038574890317,50.359888072470696,50.001878778200606,50.21072006225586,32949400,0.0,0.0
2025-08-29 00:00:00-04:00,50.23060422486297,50.638336174021084,50.23060422486297,50.45933532714844,32496500,0.0,0.0
2025-09-02 00:00:00-04:00,49.9422111645459,50.19082829890769,49.39525043407286,50.1411018371582,52719800,0.0,0.0
